url,trump,clinton,johnson,stein,mcmullin
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct17,41,43,5,0,
http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Clinton-pulls-into-5-point-lead-over-Trump/7301476105358/,44.39,49.92,,0,
https://datastudio.google.com/u/0/,33.47,38.52,6.67,0,
http://www.prri.org/wp-content/uploads/2016/09/PRRI-RNS-Unaffiliated-Survey-Topline.pdf,36,48,,0,
http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-aug-1-4-2016/2071/,40,48,7,0,
https://luc.id/2016-presidential-tracker/,37,45,6,0,
http://latimes.com/politics/,44.92,43.28,,0,
http://www.nbcnews.com/politics/2016-election/here-s-how-gop-would-fill-vacancy-presidential-ticket-n622256,34,43,10,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct04,41,42,9,0,
http://www.rabaresearch.com/documents/RABA-Updated-National-Survey-July-2016.pdf,34,39,8,0,
http://polling.reuters.com/,37.4,42.6,6.6,0,
http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,37,44,9,0,
http://ap-gfkpoll.com/main/wp-content/uploads/2016/07/July-2016-AP-GfK-Poll-Posted-Topline_Clinton_Trump.pdf,36,40,6,0,
http://www.oann.com/pollnational/,43,47,6,0,
http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Clinton-pulls-into-5-point-lead-over-Trump/7301476105358/,45.86,48.2,,0,
http://polling.reuters.com/,38.3,43.8,6.1,0,
http://latimes.com/politics/,44.77,43.68,,0,
http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/,38,43,10,0,
http://polling.reuters.com/,37,42.5,6.7,0,
http://polling.reuters.com/,36.7,40.3,7.6,0,
http://www.people-press.org/files/2016/09/09-21-16-campaign-release.pdf,46,50,,0,
http://i2.cdn.turner.com/cnn/2016/images/07/17/rel8a.-.2016.pdf,37,42,13,0,
http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Clinton-pulls-into-5-point-lead-over-Trump/7301476105358/,46.71,47.74,,0,
,43.7,.0032419,41.4,0,6.8
http://latimes.com/politics/,44.5,43.88,,0,
http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rc0NltTBR0ug/v0,37,49,9,0,
https://luc.id/2016-presidential-tracker/,35,47,6,0,
http://polling.reuters.com/,35.9,41,7.3,0,
http://www.nbcnews.com/storyline/2016-conventions/poll-clinton-keeps-5-point-lead-over-trump-heading-conventions-n610966,35,41,11,0,
http://i2.cdn.turner.com/cnn/2016/images/07/25/trump.clinton.poll.pdf,44,39,9,0,
http://polling.reuters.com/,37.7,38.3,7.8,0,
http://www.upi.com/Top_News/US/2016/10/08/UPICVoter-poll-Clinton-retakes-lead-with-post-debate-bump/2941475947664/,46.7,47.74,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Nov12016.pdf,36.6,37.1,5.9,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct07,42,43,7,0,
https://www.scribd.com/document/326562582/National-Poll-October-4-2016-v3-1,44,44,5,0,
http://www.usatoday.com/story/news/politics/elections/2016/07/04/usa-today-suffolk-poll-voters-alarmed-trump-clinton/86632526/,35,39,8,0,
http://latimes.com/politics/,44.24,44.1,,0,
http://polling.reuters.com/,36.6,37.4,8.2,0,
https://morningconsult.com/wp-content/uploads/2016/09/160915_crosstabs_trend_v1_LIKELYVOTERS_AD.pdf,38,41,8,0,
http://www.upi.com/Top_News/US/2016/10/08/UPICVoter-poll-Clinton-retakes-lead-with-post-debate-bump/2941475947664/,47.36,47.26,,0,
https://morningconsult.com/2016/09/25/trump-edges-clinton-ahead-first-debate/,39,38,9,0,
http://www.investors.com/wp-content/uploads/2016/08/ibdtippINTERNAL_Tables_Aug2016_Horserace_Registered-Voters.pdf,35,39,12,0,
http://polling.reuters.com/,39.2,37.4,7.4,0,
http://latimes.com/politics/,43.88,44.2,,0,
http://www.upi.com/Top_News/US/2016/10/05/UPICVoter-poll-Donald-Trumps-lead-over-Hillary-Clinton-tightens-to-less-than-a-point/8461475677645/?spt=sec&or=tn,47.83,47.1,,0,
https://datastudio.google.com/u/0/,33.51,38.55,7.03,0,
https://luc.id/2016-presidential-tracker/,36,46,6,0,
http://polling.reuters.com/,39.7,38.7,6.7,0,
http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn,48.51,47.34,,0,
http://polling.reuters.com/,38.4,40.4,6.2,0,
https://luc.id/2016-presidential-tracker/,36,45,7,0,
http://latimes.com/politics/,44.28,44.16,,0,
http://www.foxnews.com/politics/interactive/2016/08/03/fox-news-poll-aug-3-2016/,35,44,12,0,
http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-national-poll-july-11-14/2061/,39,45,8,0,
https://www.scribd.com/document/318275701/CBS-NYT-POLL-Hillary-Clinton-and-Donald-Trump-tied-going-into-conventions,36,36,12,0,
http://zogbyanalytics.com/news/755-clinton-maintains-small-lead-against-trump-trump-s-numbers-improve-among-hispanic-voters,38,41,5,0,
http://www.upi.com/Top_News/US/2016/10/03/UPICVoter-poll-Donald-Trump-leads-Hillary-Clinton-by-25-points/9051475504225/?spt=sec&or=tn,49.38,46.89,,0,
https://s3.amazonaws.com/ei-static/EchelonLucid-PostRNC072216.pdf,41,42,3,0,
http://polling.reuters.com/,37.3,42.1,6.2,0,
http://latimes.com/politics/,43.95,44.35,,0,
https://luc.id/2016-presidential-tracker/,38,43,7,0,
http://www.cbsnews.com/news/poll-hillary-clinton-and-donald-trump-tied-going-into-democratic-convention/,40,39,12,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/september_2016/toplines/toplines_election_2016_white_house_watch_september_20_21_2016,44,39,8,0,
http://polling.reuters.com/,38.6,41.5,6.5,0,
http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct10,38,45,7,0,
http://www.upi.com/Top_News/US/2016/10/03/UPICVoter-poll-Donald-Trump-leads-Hillary-Clinton-by-25-points/9051475504225/?spt=sec&or=tn,49.02,47.53,,0,
http://latimes.com/politics/,45.28,43.26,,0,
http://psbresearch.com/wp-content/uploads/2016/08/PSB-DNC-Dial-Test-08-02-16.pdf,36,40,9,0,
http://polling.reuters.com/,36.9,42.2,7.5,0,
https://www.scribd.com/document/328753246/NBC-News-SurveyMonkey-Toplines-and-Methodology-1017-1023?secret_password=sIipyJjqvaCenavKCCzX,41,46,7,0,
http://www.democracycorps.com/National-Surveys/clinton-and-congressional-democrats-widen-lead-over-opponents/,37,48,8,0,
https://luc.id/2016-presidential-tracker/,37,45,7,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct03,40,43,8,0,
http://polling.reuters.com/,36.8,41.2,7.2,0,
http://www.rabaresearch.com/documents/RABA-National-Survey-July-2016.pdf,29,41,9,0,
http://www.upi.com/Top_News/US/2016/10/03/UPICVoter-poll-Donald-Trump-leads-Hillary-Clinton-by-25-points/9051475504225/?spt=sec&or=tn,48.95,47.82,,0,
http://latimes.com/politics/,45.75,42.65,,0,
https://luc.id/2016-presidential-tracker/,37,45,7,0,
http://americanresearchgroup.com/pres2016/na16-3.html,42,43,,0,
https://www.qu.edu/images/polling/us/us06292016_Utwkv93x.pdf,37,39,8,0,
http://big.assets.huffingtonpost.com/POTUSSCHOEN5.20.16topline.pdf,42,44,,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/september_2016/crosstabs_election_2016_white_house_watch_september_27_29_2016,42,43,6,0,
http://polling.reuters.com/,38.8,39.3,7.8,0,
http://www.upi.com/Top_News/US/2016/10/01/UPICVoter-poll-Trump-regains-lead-over-Clinton-as-September-ends/8591475344027/,49.31,47.34,,0,
https://morningconsult.com/2016/09/18/clinton-maintains-lead-trump-despite-health-scare/,40,42,8,0,
http://www.rand.org/pubs/research_reports/RR1726.html,32.5,57.7,,0,
https://luc.id/2016-presidential-tracker/,36,45,6,0,
http://polling.reuters.com/,38.6,39.3,7.2,0,
http://www.upi.com/Top_News/US/2016/10/01/UPICVoter-poll-Trump-regains-lead-over-Clinton-as-September-ends/8591475344027/,49.07,47.24,,0,
http://latimes.com/politics/,45.52,43.31,,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/september_2016/crosstabs_election_2016_white_house_watch_september_26_28_2016,41,42,7,0,
https://luc.id/2016-presidential-tracker/,36,45,7,0,
https://luc.id/2016-presidential-tracker/,36,44,7,0,
http://polling.reuters.com/,39.9,37.8,6.8,0,
http://www.upi.com/Top_News/US/2016/09/28/UPICVoter-Hillary-Clinton-regains-slight-lead-in-first-post-debate-poll/8801475069632/,47.69,47.86,,0,
http://latimes.com/politics/,46.13,43,,0,
http://www.breitbart.com/2016-presidential-race/2016/09/23/breitbartgravis-poll-clinton-holds-national-lead-at-44-trump-40/,40,44,5,0,
https://luc.id/2016-presidential-tracker/,37,43,7,0,
https://datastudio.google.com/u/0/,34.58,36.55,7.8,0,
http://polling.reuters.com/,40.7,36.3,6.7,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,42,40,7,0,
https://luc.id/2016-presidential-tracker/,36,46,7,0,
http://heatst.com/politics/poll-third-party-candidate-viable-vs-donald-trump-and-hillary-clinton/,34,31,,0,
http://polling.reuters.com/,36.8,39,8.1,0,
http://www.upi.com/Top_News/US/2016/09/28/UPICVoter-Hillary-Clinton-regains-slight-lead-in-first-post-debate-poll/8801475069632/,47.66,47.45,,0,
http://latimes.com/politics/,46.21,43.58,,0,
https://luc.id/2016-presidential-tracker/,37,44,7,0,
http://polling.reuters.com/,34.8,40,7.6,0,
https://luc.id/2016-presidential-tracker/,35,45,7,0,
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_63016.pdf,41,45,5,0,
https://luc.id/2016-presidential-tracker/,37,45,6,0,
http://polling.reuters.com/,34,41.3,8.2,0,
http://www.nbcnews.com/meet-the-press/nbc-wsj-poll-clinton-leads-trump-5-points-n598716?cid=sm_tw&amp;hootPostID=f1bc2ae86e0f1f07a0afb55a7cdbdf67,38,39,10,0,
http://latimes.com/politics/,46.6,42.58,,0,
http://www.breitbart.com/2016-presidential-race/2016/09/11/breitbartgravis-poll-clinton-at-43-leads-trump-at-40/,40,43,7,0,
http://www.upi.com/Top_News/US/2016/09/26/UPICVoter-poll-Hillary-Clinton-Donald-Trump-in-virtual-tie-heading-into-first-debate/8181474896561/?spt=sec&or=tn,47.14,47.81,,0,
http://polling.reuters.com/,37.8,39.7,8.3,0,
http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf,42,46,,0,
https://morningconsult.com/2016/09/11/presidential-race-near-toss-among-likely-voters/,39,41,10,0,
http://polling.reuters.com/,37.9,40.8,7.7,0,
http://latimes.com/politics/,46.53,42.93,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.17,48.52,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.72,48.41,,0,
http://polling.reuters.com/,36.5,40.4,8.8,0,
http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,43,9,0,
http://www.investors.com/politics/trump-holds-ground-against-clinton-ties-her-in-a-four-way-matchup/,36,37,9,0,
http://polling.reuters.com/,38.5,39.6,8.4,0,
http://polling.reuters.com/,39.1,38.1,6.7,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.05,49.03,,0,
http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,38,42,9,0,
http://polling.reuters.com/,37.6,39.1,7.7,0,
http://www.foxnews.com/politics/interactive/2016/06/29/fox-news-poll-june-2-2016/,36,41,10,0,
http://www.langerresearch.com/wp-content/uploads/1181a12016Election.pdf,39,48,6,0,
https://datastudio.google.com/u/0/,34.63,35.61,7.9,0,
http://polling.reuters.com/,38,39.5,5.7,0,
http://latimes.com/politics/,46.61,42.69,,0,
http://polling.reuters.com/,38.9,38.6,7.1,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,45.68,49.2,,0,
http://latimes.com/politics/,47.02,42.37,,0,
http://latimes.com/politics/,46.94,42.23,,0,
http://polling.reuters.com/,38.3,38.9,6.3,0,
http://www.rand.org/pubs/research_reports/RR1726.html,44,46.4,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.55,48.5,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,47.15,48.11,,0,
https://www.scribd.com/document/327928411/NBC-News-SurveyMonkey-Toplines-and-Methodology-1010-1016?secret_password=KFSRdIOYrPmuQimDhEFd,40,46,8,0,
http://latimes.com/politics/,46.66,42.34,,0,
http://www.upi.com/Top_News/US/2016/09/21/UPICVoter-poll-Hillary-Clinton-holds-118-lead-over-Donald-Trump/2301474469318/?spt=sec&or=tn,46.77,47.95,,0,
http://polling.reuters.com/,38.9,38.5,6.3,0,
http://www.rand.org/pubs/research_reports/RR1726.html,41.2,46,,0,
https://morningconsult.com/2016/09/04/trumps-immigration-stance-isnt-hurting/,36,38,9,0,
http://www.upi.com/Top_News/US/2016/09/21/UPICVoter-poll-Hillary-Clinton-holds-118-lead-over-Donald-Trump/2301474469318/?spt=sec&or=tn,47.55,47.39,,0,
http://latimes.com/politics/,47.26,41.73,,0,
http://polling.reuters.com/,37.4,38.7,6,0,
http://latimes.com/politics/,46.68,42.94,,0,
http://www.upi.com/Top_News/US/2016/09/20/UPICVoter-poll-Hillary-Clinton-reclaims-slight-lead-over-Donald-Trump/6381474380177/,47.38,47.42,,0,
http://www.people-press.org/files/2016/08/08-03-2016-Campaign-convos-release.pdf,45,51,,0,
https://luc.id/2016-presidential-tracker/,35,47,7,0,
http://latimes.com/politics/,46.7,42.62,,0,
http://polls.saintleo.edu/clinton-so-far-the-preference-in-national-polling-results/,33,40.6,10.7,0,
https://docs.google.com/spreadsheets/d/1UKwYzZdXYVx9-pBCg98zq5kWqeB2XymhvSCaXvnhtpk/edit,38,45,5,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,47.62,47.01,,0,
luc.id/2016-presidential-tracker/,37,45,6,0,
http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,40,39,7,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,47.77,46.8,,0,
http://latimes.com/politics/,46.16,42.74,,0,
http://www.rand.org/pubs/research_reports/RR1726.html,34,50.3,,0,
http://www.zogbyanalytics.com/news/753-showdown-between-clinton-and-trump-too-close-to-call-trump-leads-clinton-big-among-independents,37,39,5,0,
https://datastudio.google.com/u/0/,34.09,34.67,8.39,0,
http://polling.reuters.com/,36.4,39.3,6.5,0,
https://luc.id/2016-presidential-tracker/,39,44,6,0,
http://latimes.com/politics/,46.3,42.42,,0,
http://www.upi.com/Top_News/US/2016/09/15/UPICVoter-poll-Donald-Trump-Hillary-Clinton-pull-back-into-virtual-tie/7631473884538/,47.93,47.05,,0,
http://big.assets.huffingtonpost.com/FI11825b.pdf,35,40,,0,
http://polling.reuters.com/,36.1,38.8,7.1,0,
https://luc.id/2016-presidential-tracker/,37,45,6,0,
https://www.documentcloud.org/documents/3107245-UPI-CVoter-12-Sept-2016.html,48.9,45.72,,0,
http://latimes.com/politics/,46.4,42.27,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Oct182016.pdf,30.9,33.6,6.6,0,
https://today.yougov.com/news/2016/10/19/yougoveconomist-poll-october-15-18-2016/,38,42,6,0,
http://polling.reuters.com/,34.5,40.4,6.5,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,48.73,45.78,,0,
https://morningconsult.com/2016/08/28/trump-gains-ground-clinton-black-voters-still-wary/,37,39,8,0,
http://latimes.com/politics/,45.29,43.33,,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,49.06,45.31,,0,
http://polling.reuters.com/,33.2,41.4,6.9,0,
https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,32,39,11,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,38,42,9,0,
http://latimes.com/politics/,44.84,43.41,,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,48.61,45.89,,0,
https://www.scribd.com/document/327007811/NBC-News-SurveyMonkey-Toplines-and-Methodology-10-3-10-9,41,46,8,0,
https://luc.id/2016-presidential-tracker/,36,46,7,0,
https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,38,40,5,0,
http://latimes.com/politics/,45.38,43.01,,0,
http://polling.reuters.com/,33.5,41.4,7.5,0,
https://luc.id/2016-presidential-tracker/,38,43,8,0,
http://www.nola.com/politics/index.ssf/page/president_poll_daily_tracker.html,35,45,8,0,
http://www.upi.com/Top_News/US/2016/09/11/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-2-points/4831473579817/,48.23,46.06,,0,
https://luc.id/2016-presidential-tracker/,37,42,8,0,
https://luc.id/2016-presidential-tracker/,39,43,7,0,
http://latimes.com/politics/,46.34,42.18,,0,
http://americanresearchgroup.com/pres2016/na16-2.html,41,50,,0,
http://polling.reuters.com/,34.2,41.9,6.9,0,
http://www.upi.com/Top_News/US/2016/09/08/UPICVoter-poll-Donald-Trump-pushes-ahead-of-Hillary-Clinton/8281473343152/,47.19,46.84,,0,
https://datastudio.google.com/u/0/,33.61,34.83,8.85,0,
https://today.yougov.com/news/2016/10/09/yougoveconomist-poll-october-7-8-2016/,38,44,5,0,
http://polling.reuters.com/,34.7,40,6.8,0,
http://www.foxnews.com/politics/interactive/2016/06/09/fox-news-poll-national-releas-6-16/,36,39,12,0,
http://latimes.com/politics/,47.09,41.73,,0,
https://luc.id/2016-presidential-tracker/,39,42,7,0,
http://polling.reuters.com/,33.6,40.6,7.2,0,
https://www.scribd.com/document/322263998/Breitbart-National-Poll-Aug-26-Release,41,42,4,0,
http://www.upi.com/Top_News/US/2016/09/07/UPICVoter-poll-Hillary-Clinton-has-2-point-lead-over-Donald-Trump/6771473265320/,46.09,48.1,,0,
http://caps.gov.harvard.edu/2016-poll,40,46,,0,
http://www.upi.com/Top_News/US/2016/09/06/UPICVoter-poll-Hillary-Clinton-holds-lead-over-Donald-Trump/4001473162869/?spt=sec&or=tn,46.5,48.55,,0,
http://latimes.com/politics/,47.77,41.11,,0,
https://morningconsult.com/2016/08/21/trumps-campaign-shakeup-likely-little-late/,36,39,8,0,
http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,40,45,,0,
http://polling.reuters.com/,35.4,39.5,7.1,0,
http://latimes.com/politics/,47.7,40.98,,0,
http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45.52,49.37,,0,
https://luc.id/2016-presidential-tracker/,39,42,7,0,
https://www.scribd.com/document/326274653/NBC-News-SurveyMonkey-Toplines-and-Methodology-925-102?secret_password=Amlox28R6VL23C3oHhHA,40,46,9,0,
http://latimes.com/politics/,47.22,41.23,,0,
http://polling.reuters.com/,35.2,40,7.8,0,
http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45.13,49.25,,0,
https://luc.id/2016-presidential-tracker/,34,43,9,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a27478dsek/econToplines.pdf,40,43,5,0,
http://polling.reuters.com/,34.4,40.4,8.1,0,
http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45.46,48.98,,0,
http://latimes.com/politics/,47.41,41.04,,0,
https://luc.id/2016-presidential-tracker/,38,42,9,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,41,9,0,
https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ,46,44,,0,
